timestamp,box_uid,box_title,prev_status,new_status,reason
2025-09-17T10:47:08,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:47:14,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:47:14,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:47:38,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:47:38,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:48:14,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:48:14,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:48:36,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:48:36,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:49:14,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:49:14,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:53:27,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:53:27,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:53:27,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:54:27,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:54:27,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T10:54:45,box_1840572087840,PAC Flash 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T10:54:45,box_1840572087840,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:08:33,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:09:33,box_1840573738448,Mini Grabner,GREEN,RED,At least one watched test is out of spec or missing.
2025-09-17T11:10:33,box_1840573738448,Mini Grabner,RED,GREEN,All watched tests are within expected ranges.
2025-09-17T11:12:55,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:12:55,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:09,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:09,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:09,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:10,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:10,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:10,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:33,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:33,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:39,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:39,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:13:39,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:13:39,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:14:30,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:14:30,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T11:14:39,box_2301728342368,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-17T11:14:39,box_2301728342368,OptiMPP 2,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T16:25:15,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-17T16:25:15,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-22T16:38:05,box_1840573737440,Auto Grabner,YELLOW,SERVICE,Manual override: SERVICE
2025-09-22T16:39:05,box_1840573737440,Auto Grabner,SERVICE,YELLOW,Last in-spec QC is stale.
2025-09-23T09:16:46,box_1870507241056,Multitek NS,RED,SERVICE,Manual override: SERVICE
2025-09-23T09:37:26,box_1870507241056,Multitek NS,RED,SERVICE,Manual override: SERVICE
2025-09-23T10:11:20,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T10:11:37,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T10:29:21,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T10:29:37,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T10:32:37,box_2332332582384,BenchTop Bio,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T11:06:37,box_175810797800001,OptiMPP 1,RED,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T11:07:37,box_175810797800002,OptiMPP 2,UNKNOWN,SERVICE,Manual override: SERVICE
2025-09-23T11:10:16,box_2301728638432,Viscocity,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T11:29:37,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T11:30:29,box_175810797800001,OptiMPP 1,RED,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T11:36:37,box_1870507241920,Eraspec,UNKNOWN,SERVICE,Manual override: SERVICE
2025-09-23T11:54:31,box_1840573733840,Multitek S,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-23T11:54:39,box_1840573733840,Multitek S,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-23T12:00:39,box_175810797800001,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-23T12:33:35,box_1840573733840,Multitek S,RED,GREEN,All watched tests are within expected ranges.
2025-09-23T12:33:39,box_1840573733840,Multitek S,RED,GREEN,All watched tests are within expected ranges.
2025-09-23T14:11:50,box_175810797800001,OptiMPP 1,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-23T14:24:51,box_1870504657248,Agilent GC,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-23T14:25:40,box_1870504657248,Agilent GC,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-23T14:37:21,box_1870504657248,Agilent GC,RED,YELLOW,Last in-spec QC is stale.
2025-09-23T17:16:41,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T17:16:41,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T17:16:41,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T17:16:41,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T17:17:11,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-23T17:17:11,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T00:04:44,box_1840573733840,Multitek S,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T00:05:01,box_1840573733840,Multitek S,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T09:17:48,box_1870504657248,Agilent GC,YELLOW,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T09:18:07,box_1870504657248,Agilent GC,RED,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T09:29:08,box_175810797800001,OptiMPP 1,RED,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T09:29:48,box_175810797800001,OptiMPP 1,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T09:43:15,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T10:17:48,box_1870504657248,Agilent GC,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T10:18:13,box_1870504657248,Agilent GC,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-24T10:23:48,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T10:25:49,box_175810797800001,OptiMPP 1,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T10:26:49,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T11:09:49,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T11:10:19,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-24T11:11:49,box_2301728638432,Viscocity,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-24T16:56:52,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T16:56:52,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-24T16:57:03,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-25T08:49:59,box_1840573733840,Multitek S,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-25T08:49:59,box_1840573733840,Multitek S,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-25T09:21:00,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-25T09:21:05,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-25T09:22:00,box_2332332582384,BenchTop Bio,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-25T09:41:00,box_1840573733840,Multitek S,RED,GREEN,All watched tests are within expected ranges.
2025-09-25T09:41:08,box_1840573733840,Multitek S,RED,GREEN,All watched tests are within expected ranges.
2025-09-25T10:18:00,box_1870504657248,Agilent GC,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-25T14:59:43,box_1840573737440,Auto Grabner,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-25T15:00:03,box_1840573737440,Auto Grabner,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-25T17:14:57,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-25T17:15:04,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-25T17:15:04,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T08:34:51,box_1840573737440,Auto Grabner,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-26T08:35:11,box_1840573737440,Auto Grabner,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-26T09:24:12,box_1870504657248,Agilent GC,YELLOW,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T09:25:12,box_1870504657248,Agilent GC,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T09:33:58,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T09:34:12,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T09:39:12,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T10:52:12,box_2332332582384,BenchTop Bio,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T10:58:09,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T10:58:12,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-26T14:14:15,box_175810797800001,OptiMPP 1,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T14:14:39,box_175810797800001,OptiMPP 1,UNKNOWN,RED,At least one watched test is out of spec or missing.
2025-09-26T17:13:04,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T17:13:04,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T17:13:17,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T17:13:17,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T17:13:17,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T17:13:17,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-26T22:17:49,box_1840573733840,Multitek S,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-26T22:18:19,box_1840573733840,Multitek S,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T10:29:24,box_2201765855296,PAC Flash 2,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T10:29:31,box_2201765855296,PAC Flash 2,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T10:32:24,box_2096856031904,PAC Flash 1,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T10:32:32,box_2096856031904,PAC Flash 1,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T13:40:56,box_1840573737440,Auto Grabner,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T13:41:27,box_1840573737440,Auto Grabner,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-27T22:25:31,box_1870504657248,Agilent GC,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-29T08:18:47,box_2096856031904,PAC Flash 1,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-29T08:19:46,box_2201765855296,PAC Flash 2,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-29T09:13:45,box_1870504657248,Agilent GC,YELLOW,UNKNOWN,Insufficient data for one or more tests.
2025-09-29T09:13:45,box_1840573737440,Auto Grabner,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-29T09:13:45,box_1840573733840,Multitek S,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-29T09:25:45,box_1870504657248,Agilent GC,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-29T09:37:46,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-29T09:38:46,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-29T10:13:46,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-29T11:15:46,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-29T11:51:32,box_2332332582384,BenchTop Bio,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-29T17:07:50,box_2301728638432,Viscocity,YELLOW,UNKNOWN,Insufficient data for one or more tests.
2025-09-29T17:07:50,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-29T17:07:50,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-29T17:07:50,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T00:25:53,box_1870504657248,Agilent GC,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T09:14:57,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-30T09:25:57,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-30T09:30:57,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T09:53:57,box_2096856031904,PAC Flash 1,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-30T10:11:57,box_2201765855296,PAC Flash 2,GREEN,YELLOW,Last in-spec QC is stale.
2025-09-30T10:56:58,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-09-30T11:29:58,box_2201765855296,PAC Flash 2,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-30T11:33:58,box_2096856031904,PAC Flash 1,YELLOW,GREEN,All watched tests are within expected ranges.
2025-09-30T16:37:01,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T16:37:01,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T16:50:01,box_1840573733840,Multitek S,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-09-30T17:20:02,box_1840573733840,Multitek S,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T09:21:08,box_1834023730592,AQUAMAX KF,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T09:23:09,box_1840573738448,Mini Grabner,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T09:34:08,box_1870504657248,Agilent GC,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T11:24:09,box_2332332582384,BenchTop Bio,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T11:30:09,box_2301728342368,Handheld API,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T13:49:36,box_2301728638432,Viscocity,UNKNOWN,SERVICE,Manual override: SERVICE
2025-10-01T13:50:50,box_2301728638432,Viscocity,SERVICE,DEAD-LINE,Manual override: DEAD-LINE
2025-10-01T14:44:01,box_2301728638432,Viscocity,DEAD-LINE,SERVICE,Manual override: SERVICE
2025-10-01T14:59:12,box_1840573733840,Multitek S,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T14:59:59,box_1840573733840,Multitek S,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T15:14:06,box_1840573733840,Multitek S,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T15:14:12,box_1840573733840,Multitek S,UNKNOWN,GREEN,All watched tests are within expected ranges.
2025-10-01T16:09:13,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:13,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:13,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:13,box_1834023730592,AQUAMAX KF,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:34,box_1840573738448,Mini Grabner,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:34,box_2301728342368,Handheld API,GREEN,UNKNOWN,Insufficient data for one or more tests.
2025-10-01T16:09:34,box_2332332582384,BenchTop Bio,GREEN,UNKNOWN,Insufficient data for one or more tests.
